decided_at,action,target,severity,confidence,automated,rationale
2026-06-02T13:28:43.946397Z,harden_filtered_port,127.0.0.1:43,high,0.8,False,"Policy permits only TCP/443. NICNAME on TCP/43 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946437Z,harden_filtered_port,127.0.0.1:44,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/44 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946476Z,harden_filtered_port,127.0.0.1:45,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/45 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946519Z,harden_filtered_port,127.0.0.1:46,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/46 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946560Z,harden_filtered_port,127.0.0.1:47,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/47 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946601Z,harden_filtered_port,127.0.0.1:48,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/48 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946644Z,harden_filtered_port,127.0.0.1:49,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/49 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946685Z,harden_filtered_port,127.0.0.1:50,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/50 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946728Z,harden_filtered_port,127.0.0.1:51,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/51 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946770Z,harden_filtered_port,127.0.0.1:52,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/52 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946811Z,harden_filtered_port,127.0.0.1:53,high,0.8,False,Policy permits only TCP/443. DNS on TCP/53 is filtered: DNS amplification & zone transfer. Disable recursion for external clients; restrict AXFR to trusted secondaries; enable DNSSEC; firewall 53/tcp inbound.
2026-06-02T13:28:43.946861Z,harden_filtered_port,127.0.0.1:54,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/54 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946906Z,harden_filtered_port,127.0.0.1:55,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/55 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946948Z,harden_filtered_port,127.0.0.1:56,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/56 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.946999Z,harden_filtered_port,127.0.0.1:57,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/57 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947043Z,harden_filtered_port,127.0.0.1:58,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/58 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947089Z,harden_filtered_port,127.0.0.1:59,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/59 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947132Z,harden_filtered_port,127.0.0.1:60,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/60 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947347Z,harden_filtered_port,127.0.0.1:61,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/61 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947396Z,harden_filtered_port,127.0.0.1:62,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/62 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947436Z,harden_filtered_port,127.0.0.1:63,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/63 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947476Z,harden_filtered_port,127.0.0.1:64,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/64 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947512Z,harden_filtered_port,127.0.0.1:65,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/65 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947557Z,harden_filtered_port,127.0.0.1:66,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/66 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947598Z,harden_filtered_port,127.0.0.1:67,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/67 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947639Z,harden_filtered_port,127.0.0.1:68,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/68 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947681Z,harden_filtered_port,127.0.0.1:69,high,0.8,False,Policy permits only TCP/443. TFTP on TCP/69 is filtered: firmware/file theft. Disable on production hosts; restrict to isolated provisioning networks; rotate any leaked credentials.
2026-06-02T13:28:43.947724Z,harden_filtered_port,127.0.0.1:70,high,0.8,False,"Policy permits only TCP/443. GOPHER on TCP/70 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947764Z,harden_filtered_port,127.0.0.1:71,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/71 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947806Z,harden_filtered_port,127.0.0.1:72,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/72 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947847Z,harden_filtered_port,127.0.0.1:73,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/73 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947891Z,harden_filtered_port,127.0.0.1:74,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/74 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947932Z,harden_filtered_port,127.0.0.1:75,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/75 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.947972Z,harden_filtered_port,127.0.0.1:76,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/76 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948020Z,harden_filtered_port,127.0.0.1:77,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/77 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948061Z,harden_filtered_port,127.0.0.1:78,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/78 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948104Z,harden_filtered_port,127.0.0.1:79,high,0.8,False,"Policy permits only TCP/443. FINGER on TCP/79 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948143Z,harden_filtered_port,127.0.0.1:80,high,0.8,False,Policy permits only TCP/443. HTTP on TCP/80 is filtered: unencrypted web traffic. Redirect 301 → HTTPS; enable HSTS with preload; remove the HTTP listener entirely once HSTS is established.
2026-06-02T13:28:43.948179Z,harden_filtered_port,127.0.0.1:81,high,0.8,False,"Policy permits only TCP/443. HOSTS2-NS on TCP/81 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948221Z,harden_filtered_port,127.0.0.1:82,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/82 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948258Z,harden_filtered_port,127.0.0.1:83,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/83 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948303Z,harden_filtered_port,127.0.0.1:84,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/84 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948345Z,harden_filtered_port,127.0.0.1:85,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/85 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948389Z,harden_filtered_port,127.0.0.1:86,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/86 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948429Z,harden_filtered_port,127.0.0.1:87,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/87 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948475Z,harden_filtered_port,127.0.0.1:88,high,0.8,False,"Policy permits only TCP/443. KERBEROS on TCP/88 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948517Z,harden_filtered_port,127.0.0.1:89,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/89 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-02T13:28:43.948557Z,harden_filtered_port,127.0.0.1:90,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/90 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
