decided_at,action,target,severity,confidence,automated,rationale
2026-06-03T18:19:58.947936Z,harden_filtered_port,127.0.0.1:31,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/31 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.947981Z,harden_filtered_port,127.0.0.1:32,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/32 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948028Z,harden_filtered_port,127.0.0.1:33,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/33 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948072Z,harden_filtered_port,127.0.0.1:34,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/34 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948119Z,harden_filtered_port,127.0.0.1:35,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/35 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948266Z,harden_filtered_port,127.0.0.1:36,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/36 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948450Z,harden_filtered_port,127.0.0.1:37,high,0.8,False,"Policy permits only TCP/443. TIME on TCP/37 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948523Z,harden_filtered_port,127.0.0.1:38,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/38 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948571Z,harden_filtered_port,127.0.0.1:39,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/39 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948620Z,harden_filtered_port,127.0.0.1:40,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/40 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948664Z,harden_filtered_port,127.0.0.1:41,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/41 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948708Z,harden_filtered_port,127.0.0.1:42,high,0.8,False,"Policy permits only TCP/443. NAMESERVER on TCP/42 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948753Z,harden_filtered_port,127.0.0.1:43,high,0.8,False,"Policy permits only TCP/443. NICNAME on TCP/43 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948799Z,harden_filtered_port,127.0.0.1:44,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/44 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948844Z,harden_filtered_port,127.0.0.1:45,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/45 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948889Z,harden_filtered_port,127.0.0.1:46,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/46 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948933Z,harden_filtered_port,127.0.0.1:47,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/47 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.948974Z,harden_filtered_port,127.0.0.1:48,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/48 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949017Z,harden_filtered_port,127.0.0.1:49,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/49 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949061Z,harden_filtered_port,127.0.0.1:50,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/50 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949104Z,harden_filtered_port,127.0.0.1:51,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/51 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949149Z,harden_filtered_port,127.0.0.1:52,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/52 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949198Z,harden_filtered_port,127.0.0.1:53,high,0.8,False,Policy permits only TCP/443. DNS on TCP/53 is filtered: DNS amplification & zone transfer. Disable recursion for external clients; restrict AXFR to trusted secondaries; enable DNSSEC; firewall 53/tcp inbound.
2026-06-03T18:19:58.949248Z,harden_filtered_port,127.0.0.1:54,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/54 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949294Z,harden_filtered_port,127.0.0.1:55,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/55 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949342Z,harden_filtered_port,127.0.0.1:56,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/56 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949535Z,harden_filtered_port,127.0.0.1:57,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/57 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949600Z,harden_filtered_port,127.0.0.1:58,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/58 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949637Z,harden_filtered_port,127.0.0.1:59,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/59 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949664Z,harden_filtered_port,127.0.0.1:60,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/60 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949751Z,harden_filtered_port,127.0.0.1:61,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/61 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949812Z,harden_filtered_port,127.0.0.1:62,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/62 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949850Z,harden_filtered_port,127.0.0.1:63,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/63 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949877Z,harden_filtered_port,127.0.0.1:64,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/64 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949903Z,harden_filtered_port,127.0.0.1:65,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/65 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949932Z,harden_filtered_port,127.0.0.1:66,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/66 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949957Z,harden_filtered_port,127.0.0.1:67,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/67 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.949982Z,harden_filtered_port,127.0.0.1:68,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/68 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950006Z,harden_filtered_port,127.0.0.1:69,high,0.8,False,Policy permits only TCP/443. TFTP on TCP/69 is filtered: firmware/file theft. Disable on production hosts; restrict to isolated provisioning networks; rotate any leaked credentials.
2026-06-03T18:19:58.950032Z,harden_filtered_port,127.0.0.1:70,high,0.8,False,"Policy permits only TCP/443. GOPHER on TCP/70 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950056Z,harden_filtered_port,127.0.0.1:71,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/71 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950079Z,harden_filtered_port,127.0.0.1:72,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/72 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950103Z,harden_filtered_port,127.0.0.1:73,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/73 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950127Z,harden_filtered_port,127.0.0.1:74,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/74 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950152Z,harden_filtered_port,127.0.0.1:75,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/75 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950180Z,harden_filtered_port,127.0.0.1:76,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/76 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950235Z,harden_filtered_port,127.0.0.1:77,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/77 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950259Z,harden_filtered_port,127.0.0.1:78,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/78 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950284Z,harden_filtered_port,127.0.0.1:79,high,0.8,False,"Policy permits only TCP/443. FINGER on TCP/79 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950309Z,harden_filtered_port,127.0.0.1:80,high,0.8,False,Policy permits only TCP/443. HTTP on TCP/80 is filtered: unencrypted web traffic. Redirect 301 → HTTPS; enable HSTS with preload; remove the HTTP listener entirely once HSTS is established.
2026-06-03T18:19:58.950334Z,harden_filtered_port,127.0.0.1:81,high,0.8,False,"Policy permits only TCP/443. HOSTS2-NS on TCP/81 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950359Z,harden_filtered_port,127.0.0.1:82,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/82 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950384Z,harden_filtered_port,127.0.0.1:83,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/83 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950408Z,harden_filtered_port,127.0.0.1:84,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/84 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950432Z,harden_filtered_port,127.0.0.1:85,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/85 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950456Z,harden_filtered_port,127.0.0.1:86,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/86 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950481Z,harden_filtered_port,127.0.0.1:87,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/87 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950505Z,harden_filtered_port,127.0.0.1:88,high,0.8,False,"Policy permits only TCP/443. KERBEROS on TCP/88 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950530Z,harden_filtered_port,127.0.0.1:89,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/89 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
2026-06-03T18:19:58.950555Z,harden_filtered_port,127.0.0.1:90,high,0.8,False,"Policy permits only TCP/443. UNKNOWN SERVICE on TCP/90 is filtered: policy violation — non-443 exposure. Close the port at the host firewall and the perimeter, or document the exception with compensating controls (mTLS, allow-list, MFA, segmentation)."
